year,city,iso,country,region,olympic_type,population,GDP_constant_2010_USD,land_area_km_sq,notes,population_%,GDP_%,land_area_%
2012,London,IRN,Iran,Asia,summer,76453574,462737000000,1628760,,0.0107428619,0.006620958777,0.01234274511
2012,London,IRQ,Iraq,Asia,summer,32776571,169731000000,434320,,0.004605594708,0.00242855435,0.003291277448
2012,London,IRL,Ireland,Europe,summer,4586897,228662000000,68890,,0.0006445271089,0.003271754097,0.0005220484974
2012,London,ISR,Israel,Asia,summer,7910500,249240000000,21640,,0.001111542661,0.003566189359,0.0001639879443
2012,London,ITA,Italy,Europe,summer,59539717,2077060000000,294140,,0.008366213949,0.02971910316,0.00222899325
2012,London,CIV,Côte d'Ivoire,Africa,summer,21418603,26340131050,318000,,0.003009631624,0.0003768812994,0.002409804357
2012,London,JAM,Jamaica,Americas,summer,2840992,13336318908,10830,,0.0003992015431,0.0001908194454,0.00008206975217
2012,London,JPN,Japan,Asia,summer,127629000,5778640000000,364560,,0.01793376882,0.08268225196,0.00276263609
2012,London,JOR,Jordan,Asia,summer,7992573,27827651432,88780,,0.001123075135,0.0003981651197,0.0006727749397
2012,London,KAZ,Kazakhstan,Asia,summer,16791425,166635000000,2699700,,0.002359444437,0.002384255994,0.02045832963
2012,London,KEN,Kenya,Africa,summer,43646629,44381101421,569140,,0.006132999194,0.0006350160955,0.004312943559
2012,London,KIR,Kiribati,Oceania,summer,106613,161996359.3,810,,0.00001498070889,0.000002317885142,0.00000613818091
2012,London,PRK,North Korea,Asia,summer,24854034,29871345900,120410,,0.00349236067,0.0004274068203,0.0009124671153
2012,London,KOR,South Korea,Asia,summer,50199853,1160810000000,97350,,0.007053824431,0.01660916494,0.0007377184094
2012,London,KWT,Kuwait,Asia,summer,3395556,134917000000,17820,,0.0004771260161,0.001930426777,0.00013503998
2012,London,KGZ,Kyrgyzstan,Asia,summer,5607200,5075444938,191800,,0.0007878948242,0.00007262075803,0.001453460615
2012,London,LAO,Laos,Asia,summer,6415169,8318842593,230800,,0.0009014264608,0.0001190281172,0.001749002659
2012,London,LVA,Latvia,Europe,summer,2034319,26293015996,62180,,0.0002858520136,0.0003762071652,0.0004712001099
2012,London,LBN,Lebanon,Asia,summer,4916404,39859470964,10230,,0.0006908277331,0.000570319456,0.00007752295149
2012,London,LSO,Lesotho,Africa,summer,2089928,2703600696,30360,,0.0002936659035,0.00003868380691,0.0002300681141
2012,London,LBR,Liberia,Africa,summer,4181563,1510516487,96320,,0.0005875716658,0.00002161285437,0.0007299130682
2012,London,LBY,Libya,Africa,summer,6198258,70447268521,1759540,,0.0008709472459,0.001007977449,0.0133337961
2012,London,LIE,Liechtenstein,Europe,summer,36545,5450617044,160,,0.000005135114915,0.00007798881601,0.00000121248018
2012,London,LTU,Lithuania,Europe,summer,2987773,40875719146,62674,,0.0004198264521,0.0005848601937,0.0004749436424
2012,London,LUX,Luxembourg,Europe,summer,530946,54371319074,2590,,0.0000746057935,0.0007779586725,0.00001962702291
2012,London,MKD,Macedonia,Europe,summer,2074036,9583368138,25220,,0.0002914328416,0.0001371212706,0.0001911171883
2012,London,MDG,Madagascar,Africa,summer,22346573,9125047118,581795,,0.003140025183,0.0001305634968,0.004408843164
2012,London,MWI,Malawi,Africa,summer,16097305,7435141417,94280,,0.002261910275,0.0001063838959,0.0007144539459
2012,London,MYS,Malaysia,Asia,summer,29170456,283214000000,328550,,0.004098882027,0.004052297999,0.002489752269
2012,London,MDV,Maldives,Asia,summer,385000,2880634130,300,,0.00005409821431,0.00004121684634,0.000002273400337
2012,London,MLI,Mali,Africa,summer,16006670,10932581179,1220190,,0.002249174712,0.0001564261542,0.009246601191
2012,London,MLT,Malta,Europe,summer,419455,9096003476,320,,0.00005893965321,0.0001301479329,0.000002424960359
2012,London,MHL,Marshall Islands,Oceania,summer,52663,172732723.1,180,,0.000007399933144,0.000002471503768,0.000001364040202
2012,London,MRT,Mauritania,Africa,summer,3830239,4811553776,1030700,,0.0005382054293,0.00006884493611,0.007810645758
2012,London,MUS,Mauritius,Africa,summer,1255882,10775575125,2030,,0.0001764700613,0.0001541796716,0.00001538334228
2012,London,MEX,Mexico,Americas,summer,120828307,1137590000000,1943950,,0.01697817051,0.01627692727,0.01473125528
2012,London,FSM,Micronesia,Oceania,summer,103503,300353437.6,700,,0.00001454370773,0.000004297533434,0.000005304600786
2012,London,MDA,Moldova,Europe,summer,3559519,6163345583,32860,,0.0005001652512,0.00008818671736,0.0002490131169
2012,London,MCO,Monaco,Europe,summer,37783,5798197827,2,,0.000005309072289,0.00008296209033,0.00000001515600225
2012,London,MNG,Mongolia,Asia,summer,2814226,9471480158,1553560,,0.0003954405228,0.0001355203489,0.01177287943
2012,London,MNE,Montenegro,Europe,summer,620601,4156441922,13450,,0.00008720365169,0.00005947142896,0.0001019241151
2012,London,MAR,Morocco,Africa,summer,33333789,101060000000,446300,,0.004683892107,0.001445992203,0.003382061901
2012,London,MOZ,Mozambique,Africa,summer,25676606,11659922001,786380,,0.003607944245,0.0001668331318,0.005959188523
2012,London,MMR,Myanmar,Asia,summer,50986514,56146663570,653150,,0.007164361978,0.0008033607534,0.004949571434
2012,London,NAM,Namibia,Africa,summer,2263934,12456750940,823290,,0.0003181163292,0.0001782343631,0.006238892545
2012,London,NRU,Nauru,Oceania,summer,10279,60551234.79,20,,0.000001444352065,0.0000008663824795,0.0000001515600225
2012,London,NPL,Nepal,Asia,summer,27649925,17341538638,143350,,0.003885224853,0.0002481271488,0.001086306461
2012,London,NLD,Netherlands,Europe,summer,16754962,841316000000,33720,,0.002354320844,0.01203776347,0.0002555301979
2012,London,NZL,New Zealand,Oceania,summer,4408100,153275000000,263310,,0.0006194034767,0.002193097713,0.001995363476
2012,London,NIC,Nicaragua,Americas,summer,5877108,9916789194,120340,,0.0008258209042,0.0001418919439,0.0009119366552
2012,London,NER,Niger,Africa,summer,17731634,6541959480,1266700,,0.002491557757,0.00009360402137,0.009599054023
2012,London,NGA,Nigeria,Africa,summer,167297284,403665000000,910770,,0.02350775149,0.005775741565,0.006901816083
2012,London,NOR,Norway,Europe,summer,5018573,445095000000,365245,,0.000705183994,0.00636853255,0.00276782702
2012,London,OMN,Oman,Asia,summer,3464644,63404125098,309500,,0.0004868339055,0.0009072023602,0.002345391348
2012,London,PAK,Pakistan,Asia,summer,177911533,188675000000,770880,,0.02499921102,0.002699609924,0.005841729506
2012,London,PLW,Palau,Oceania,summer,20758,200105297,460,,0.000002916807098,0.000002863157522,0.000003485880517
2012,London,PSE,Palestine,Asia,summer,4046901,10649191297,6020,,0.0005686496561,0.0001523713396,0.00004561956676
2012,London,PAN,Panama,Americas,summer,3772938,35315968353,74340,,0.0005301537884,0.0005053098642,0.0005633486035
2012,London,PNG,Papua New Guinea,Oceania,summer,7430836,15079451446,452860,,0.001044142749,0.0002157606295,0.003431773589
2012,London,PRY,Paraguay,Americas,summer,6379219,20641386542,397300,,0.0008963749523,0.0002953422125,0.003010739846
2012,London,PER,Peru,Americas,summer,30158966,166494000000,1280000,,0.004237782354,0.00238223853,0.009699841438
2012,London,PHL,Philippines,Asia,summer,96866642,220724000000,298170,,0.01361120093,0.003158175173,0.002259532595
2012,London,POL,Poland,Europe,summer,38063164,511396000000,306220,,0.00534843949,0.007317184134,0.002320535504
2012,London,PRT,Portugal,Europe,summer,10514844,224526000000,91590,,0.001477491647,0.003212575157,0.0006940691229
2012,London,PRI,Puerto Rico,Americas,summer,3634488,93845351394,8870,,0.0005106995084,0.001342763174,0.00006721686996
2012,London,QAT,Qatar,Asia,summer,2109568,148507000000,11610,,0.000296425615,0.002124875956,0.00008798059304
2012,London,ROU,Romania,Europe,summer,20058035,170861000000,230020,,0.002818451626,0.002444722677,0.001743091818
2012,London,RUS,Russia,Europe,summer,143201676,1664200000000,16376870,,0.02012196093,0.02381179719,0.1241039393
2012,London,RWA,Rwanda,Africa,summer,10788853,6773807053,24670,,0.001515993979,0.00009692135546,0.0001869492877
2012,London,KNA,Saint Kitts and Nevis,Americas,summer,52591,717591255.7,260,,0.000007389816075,0.00001026747834,0.000001970280292
2012,London,LCA,Saint Lucia,Americas,summer,174835,1419603909,610,,0.00002456691247,0.00002031205406,0.000004622580685
2012,London,VCT,Saint Vincent and the Grenadines,Americas,summer,109328,687735089.1,390,,0.00001536220669,0.000009840288704,0.000002955420438
2012,London,WSM,Samoa,Oceania,summer,189194,682940604.6,2830,,0.00002658456509,0.000009771688,0.00002144574318
2012,London,SMR,San Marino,Europe,summer,31914,1790916460,60,,0.00000448439068,0.00002562488855,0.0000004546800674
2012,London,STP,Sao Tome and Principe,Africa,summer,182889,212615301.9,960,,0.00002569861901,0.000003042153857,0.000007274881078
2012,London,SAU,Saudi Arabia,Asia,summer,29086357,612452000000,2149690,,0.004087064869,0.008763119104,0.01629035323
2012,London,SEN,Senegal,Africa,summer,13703513,13758210915,192530,,0.001925546969,0.0001968559837,0.001458992556
2012,London,SRB,Serbia,Europe,summer,7199077,39607137114,87460,,0.00101157717,0.0005667089991,0.0006627719782
2012,London,SYC,Seychelles,Africa,summer,88303,1115610241,460,,0.00001240788213,0.00001596243529,0.000003485880517
2012,London,SLE,Sierra Leone,Africa,summer,6766103,3158830962,72180,,0.0009507378965,0.00004519735742,0.0005469801211
2012,London,SGP,Singapore,Asia,summer,5312437,260860000000,706,,0.0007464762477,0.003732451277,0.000005350068793
2012,London,SVK,Slovakia,Europe,summer,5407579,93549112293,48088,,0.0007598451108,0.00133852451,0.000364410918
2012,London,SVN,Slovenia,Europe,summer,2057159,47035305258,20140,,0.0002890613726,0.0006729931196,0.0001526209426
2012,London,SLB,Solomon Islands,Oceania,summer,551531,793757683.6,27990,,0.00007749829153,0.00001135728697,0.0002121082514
2012,London,SOM,Somalia,Africa,summer,12763776,1127617291,627340,,0.001793499973,0.00001613423521,0.004753983225
2012,London,ZAF,South Africa,Africa,summer,52506515.08,396203000000,1213090,,0.00737794469,0.00566897337,0.009192797383
2012,London,ESP,Spain,Europe,summer,46773055,1375820000000,500210,,0.006572308451,0.01968558275,0.003790591942
2012,London,LKA,Sri Lanka,Asia,summer,20425000,67116707720,62710,,0.002870015655,0.0009603229373,0.0004752164504
2012,London,SDN,Sudan,Africa,summer,35990192,64678192683,2376000,,0.005057156156,0.0009254320435,0.01800533067
2012,London,SUR,Suriname,Americas,summer,537077,4748321396,156000,,0.00007546729,0.00006794019113,0.001182168175
2012,London,SWZ,Swaziland,Africa,summer,1248158,4752662792,17200,,0.0001753847246,0.00006800230893,0.0001303416193
2012,London,SWE,Sweden,Europe,summer,9519374,499954000000,407340,,0.001337613337,0.007153469086,0.003086822978
2012,London,CHE,Switzerland,Europe,summer,7996861,599638000000,39516,,0.001123677663,0.00857977313,0.0002994522924
2012,London,SYR,Syria,Asia,summer,20420701,43964908576,183630,,0.002869411582,0.0006290611023,0.001391548346
2012,London,TWN,Taiwan,Asia,summer,23294000,464000000000,32260,,0.003273152738,0.006639030102,0.0002444663162
2012,London,TJK,Tajikistan,Asia,summer,7995062,6514177191,139960,,0.001123424877,0.00009320650531,0.001060617037
2012,London,TZA,Tanzania,Africa,summer,49082997,35632866873,885800,,0.006896889587,0.0005098441289,0.006712593395
2012,London,THA,Thailand,Asia,summer,67843979,368884000000,510890,,0.009533086015,0.005278086164,0.003871524994
2012,London,TLS,Timor-Leste,Asia,summer,1156760,1013840691,14870,,0.0001625419491,0.00001450629066,0.0001126848767
2012,London,TGO,Togo,Africa,summer,6859482,3488321264,54390,,0.000963859032,0.00004991178853,0.0004121674811
2012,London,TON,Tonga,Oceania,summer,104951,383157131.2,720,,0.00001474717322,0.000005482309758,0.000005456160809
2012,London,TTO,Trinidad and Tobago,Americas,summer,1341588,22378600711,5130,,0.0001885130264,0.000320198715,0.00003887514576
2012,London,TUN,Tunisia,Africa,summer,10886668,44933641959,155360,,0.001529738438,0.0006429219861,0.001177318255
2012,London,TUR,Turkey,Asia,summer,74569867,898741000000,769630,,0.01047817311,0.01285941499,0.005832257005
2012,London,TKM,Turkmenistan,Asia,summer,5267839,28778101991,469930,,0.0007402095667,0.0004117644082,0.003561130068
2012,London,TUV,Tuvalu,Oceania,summer,10725,34573875.63,30,,0.000001507021684,0.0000004946918126,0.0000002273400337
2012,London,UGA,Uganda,Africa,summer,36306796,22929742836,200520,,0.005101643717,0.0003280845968,0.001519540785
2012,London,UKR,Ukraine,Europe,summer,45593300,143789000000,579320,,0.006406535363,0.002057369611,0.004390087611
2012,London,ARE,United Arab Emirates,Asia,summer,8900453,324052000000,83600,,0.00125064575,0.004636618497,0.0006335208939
2012,London,USA,USA,Americas,summer,313998379,15542200000000,9147420,,0.04412143273,0.2223817536,0.06931915904
2012,London,URY,Uruguay,Americas,summer,3396777,43862934936,175020,,0.0004772975847,0.0006276020375,0.001326301757
2012,London,UZB,Uzbekistan,Asia,summer,29774500,46090376971,425400,,0.004183759174,0.0006594728451,0.003223681678
2012,London,VUT,Vanuatu,Oceania,summer,247485,721824490.4,12190,,0.00003477531576,0.00001032804854,0.00009237583369
2012,London,VEN,Venezuela,Americas,summer,29893080,432657000000,882050,,0.004200421424,0.00619056648,0.006684175891
2012,London,VNM,Vietnam,Asia,summer,88809200,129629000000,310070,,0.01247901074,0.001854764727,0.002349710808
2012,London,VIR,Virgin Islands (US),Americas,summer,105275,3386486000,350,,0.00001479270003,0.00004845470365,0.000002652300393
2012,London,YEM,Yemen,Asia,summer,24909969,27622544883,527970,,0.003500220368,0.000395230403,0.004000957253
2012,London,ZMB,Zambia,Africa,summer,14699937,23018636259,743390,,0.00206555933,0.0003293565065,0.005633410255
2012,London,ZWE,Zimbabwe,Africa,summer,14710826,13438790137,386850,,0.002067089397,0.0001922856299,0.002931549735
2014,Sochi,ALB,Albania,Europe,winter,2889104,12751238423,27400,,0.000561968525,0.0001916330105,0.0003123490088
2014,Sochi,AND,Andorra,Europe,winter,79223,3231113955,470,,0.00001540990994,0.00004855905553,0.000005357811464
2014,Sochi,ARG,Argentina,Americas,winter,42981515,443707000000,2736690,,0.008360466978,0.006668286279,0.0311971682
2014,Sochi,ARM,Armenia,Asia,winter,2906220,11123101342,28470,,0.0005652978109,0.0001671644217,0.0003245465795
2014,Sochi,AUS,Australia,Oceania,winter,23460694,1276130000000,7682300,,0.00456341191,0.01917842218,0.08757513832
2014,Sochi,AUT,Austria,Europe,winter,8541575,409027000000,82523,,0.001661448084,0.006147095114,0.0009407290967
2014,Sochi,AZE,Azerbaijan,Asia,winter,9535079,58383102680,82663,,0.001854697609,0.0008774151467,0.0009423250405
2014,Sochi,BLR,Belarus,Europe,winter,9474511,63139062692,202910,,0.001842916341,0.0009488904737,0.002313092605
2014,Sochi,BEL,Belgium,Europe,winter,11209057,501071000000,30280,,0.00218030823,0.007530385759,0.0003451798535
2014,Sochi,BMU,Bermuda,Americas,winter,65139,5249522105,50,,0.00001267038769,0.00007889286448,0.000000569979943
2014,Sochi,BIH,Bosnia and Herzegovina,Europe,winter,3566002,17804710571,51200,,0.0006936340416,0.0002675795225,0.0005836594616
2014,Sochi,BRA,Brazil,Americas,winter,204213133,2423270000000,8358140,,0.03972212601,0.03641830778,0.09527944321
2014,Sochi,VGB,Virgin Islands (UK),Americas,winter,29588,886575682,150,,0.000005755253088,0.00001332397383,0.000001709939829
2014,Sochi,BGR,Bulgaria,Europe,winter,7223938,52731514288,108560,,0.001405150449,0.0007924797967,0.001237540452
2014,Sochi,CAN,Canada,Americas,winter,35544564,1779610000000,9093510,,0.006913882714,0.02674501179,0.1036623662
2014,Sochi,CYM,Cayman Islands,Americas,winter,59172,3476619719,240,,0.00001150972812,0.00005224865862,0.000002735903726
2014,Sochi,CHL,Chile,Americas,winter,17613798,258957000000,743532,,0.003426114145,0.003891756068,0.008475966539
2014,Sochi,CHN,China,Asia,winter,1364270000,8333290000000,9326410,,0.2653683632,0.1252375179,0.1063173328
2014,Sochi,HRV,Croatia,Europe,winter,4238389,57293842615,55960,,0.0008244221097,0.0008610451144,0.0006379215522
2014,Sochi,CYP,Cyprus,Asia,winter,1152309,23056625342,9240,,0.0002241391757,0.0003465083454,0.0001053322935
2014,Sochi,CZE,Czech Republic,Europe,winter,10525347,214124000000,77210,,0.002047317691,0.003217979728,0.0008801630279
2014,Sochi,DNK,Denmark,Europe,winter,5643475,335436000000,41990,,0.001097729719,0.005041126861,0.0004786691561
2014,Sochi,DMA,Dominica,Americas,winter,72778,505882216.4,750,,0.00001415627313,0.000007602691511,0.000008549699145
2014,Sochi,EST,Estonia,Europe,winter,1314545,22943236498,42390,,0.0002556962002,0.000344804272,0.0004832289957
2014,Sochi,FIN,Finland,Europe,winter,5461512,247075000000,303890,,0.001062335535,0.003713186477,0.003464224097
2014,Sochi,FRA,France,Europe,winter,66331957,2748200000000,547557,,0.01290243343,0.04130154438,0.006241930153
2014,Sochi,GEO,Georgia,Asia,winter,3727000,14355373169,69490,,0.0007249502589,0.0002157408784,0.0007921581247
2014,Sochi,DEU,Germany,Europe,winter,80982500,3646040000000,348900,,0.01575215571,0.05479480491,0.003977320042
2014,Sochi,GBR,UK,Europe,winter,64613160,2643240000000,241930,,0.01256810493,0.03972414459,0.002757904952
2014,Sochi,GRC,Greece,Europe,winter,10892413,245795000000,128900,,0.00211871683,0.003693949895,0.001469408293
2014,Sochi,HKG,Hong Kong,Asia,winter,7241700,258221000000,1050,,0.00140860539,0.003880695033,0.0000119695788
2014,Sochi,HUN,Hungary,Europe,winter,9866468,139305000000,90530,,0.001919157105,0.002093556379,0.001032005685
2014,Sochi,ISL,Iceland,Europe,winter,327386,14561453492,100250,,0.00006368086006,0.0002188379731,0.001142809786
2014,Sochi,IND,India,Asia,winter,1293859294,2130700000000,2973190,,0.2516725597,0.03202139604,0.03389317333
2014,Sochi,IRN,Iran,Asia,winter,78411092,483099000000,1628760,,0.01525198322,0.007260292114,0.01856721064
2014,Sochi,IRL,Ireland,Europe,winter,4617225,251765000000,68890,,0.0008981106679,0.003783670519,0.0007853183654
2014,Sochi,ISR,Israel,Asia,winter,8215700,268335000000,21640,,0.001598061133,0.004032694094,0.0002466873193
2014,Sochi,ITA,Italy,Europe,winter,60789140,2043490000000,294140,,0.01182428301,0.03071075355,0.003353078009
2014,Sochi,JAM,Jamaica,Americas,winter,2862087,13494342660,10830,,0.0005567133651,0.0002028008122,0.0001234576556
2014,Sochi,JPN,Japan,Asia,winter,127276000,5914020000000,364560,,0.0247568471,0.08887932446,0.00415583776
2014,Sochi,KAZ,Kazakhstan,Asia,winter,17289224,184052000000,2699700,,0.003362980256,0.002766040261,0.03077549704
2014,Sochi,KOR,South Korea,Asia,winter,50746659,1234340000000,97480,,0.009870889074,0.01855037781,0.001111232897
2014,Sochi,KGZ,Kyrgyzstan,Asia,winter,5835500,5855984963,191800,,0.001135081094,0.00008800714024,0.002186443061
2014,Sochi,LVA,Latvia,Europe,winter,1993782,27487132978,62180,,0.0003878166829,0.0004130925851,0.0007088270571
2014,Sochi,LBN,Lebanon,Asia,winter,5603279,41729660234,10230,,0.001089911071,0.0006271375497,0.0001166178963
2014,Sochi,LIE,Liechtenstein,Europe,winter,37127,5889291131,160,,0.000007221687218,0.00008850768466,0.000001823935818
2014,Sochi,LTU,Lithuania,Europe,winter,2932367,43787871322,62650,,0.0005703837445,0.0006580695403,0.0007141848685
2014,Sochi,LUX,Luxembourg,Europe,winter,556319,59611199150,2590,,0.0001082113236,0.0008958716931,0.00002952496105
2014,Sochi,MKD,Macedonia,Europe,winter,2077495,10221724269,25220,,0.0004040999566,0.000153618004,0.0002874978832
2014,Sochi,MLT,Malta,Europe,winter,427364,10291023886,320,,0.00008312788904,0.0001546594788,0.000003647871635
2014,Sochi,MEX,Mexico,Americas,winter,124221600,1179230000000,1943950,,0.02416272634,0.01772215275,0.0221602502
2014,Sochi,MDA,Moldova,Europe,winter,3556397,7066349660,32870,,0.0006917657435,0.0001061972033,0.0003747048145
2014,Sochi,MCO,Monaco,Europe,winter,38132,6809263457,2,,0.000007417172866,0.0001023335626,0.00000002279919772
2014,Sochi,MNG,Mongolia,Asia,winter,2923896,11408652157,1553560,,0.0005687360242,0.000171455845,0.0177099608
2014,Sochi,MNE,Montenegro,Europe,winter,621810,4380724776,13450,,0.0001209501799,0.00006583607406,0.0001533246047
2014,Sochi,MAR,Morocco,Africa,winter,34318082,108463000000,446300,,0.006675315919,0.001630044905,0.005087640971
2014,Sochi,NPL,Nepal,Asia,winter,28323241,19139013429,143350,,0.005509240916,0.0002876322002,0.001634132497
2014,Sochi,NLD,Netherlands,Europe,winter,16865008,851636000000,33690,,0.003280464694,0.01279888001,0.0003840524856
2014,Sochi,NZL,New Zealand,Oceania,winter,4509700,162376000000,263310,,0.0008771956487,0.002440280755,0.003001628376
2014,Sochi,NOR,Norway,Europe,winter,5137232,458626000000,365245,,0.0009992588324,0.006892497668,0.004163646485
2014,Sochi,PAK,Pakistan,Asia,winter,185546257,206178000000,770880,,0.03609117442,0.003098562629,0.008787722769
2014,Sochi,PRY,Paraguay,Americas,winter,6552584,24650243376,397300,,0.001274563313,0.000370458162,0.004529060627
2014,Sochi,PER,Peru,Americas,winter,30973354,180388000000,1280000,,0.006024722565,0.002710975543,0.01459148654
2014,Sochi,PHL,Philippines,Asia,winter,100102249,250838000000,298170,,0.01947119703,0.003769739025,0.003399018392
2014,Sochi,POL,Poland,Europe,winter,38011735,535538000000,306190,,0.00739377975,0.008048375836,0.003490443175
2014,Sochi,PRT,Portugal,Europe,winter,10401062,223971000000,91605,,0.002023142632,0.003365966158,0.001044260254
2014,Sochi,ROU,Romania,Europe,winter,19908979,182337000000,230080,,0.003872556877,0.002740266246,0.002622819706
2014,Sochi,RUS,Russia,Europe,winter,143819666,1706430000000,16376870,,0.02797480657,0.02564522028,0.1866897486
2014,Sochi,SMR,San Marino,Europe,winter,32657,1721285182,60,,0.000006352213739,0.00002586847257,0.0000006839759316
2014,Sochi,SRB,Serbia,Europe,winter,7130576,39881747973,87460,,0.001386990319,0.0005993660519,0.0009970089163
2014,Sochi,SVK,Slovakia,Europe,winter,5418649,97554865847,48086,,0.001053998121,0.001466111135,0.0005481611108
2014,Sochi,SVN,Slovenia,Europe,winter,2061980,47888250500,20140,,0.0004010820861,0.000719692418,0.000229587921
2014,Sochi,ESP,Spain,Europe,winter,46480882,1371020000000,500210,,0.00904113964,0.02060448416,0.005702193346
2014,Sochi,SWE,Sweden,Europe,winter,9696110,519342000000,407310,,0.001886020245,0.007804972949,0.004643170611
2014,Sochi,CHE,Switzerland,Europe,winter,8188649,625702000000,39516,,0.001592799359,0.00940341275,0.0004504665485
2014,Sochi,TWN,Taiwan,Asia,winter,23414000,500000000000,32260,,0.004554329316,0.007514290149,0.0003677510592
2014,Sochi,TJK,Tajikistan,Asia,winter,8362745,7464921080,138786,,0.001626663309,0.0001121871659,0.001582104727
2014,Sochi,THA,Thailand,Asia,winter,68416772,382429000000,510890,,0.01330795722,0.005747364935,0.005823941061
2014,Sochi,TLS,Timor-Leste,Asia,winter,1212814,1084099921,14870,,0.0002359081898,0.00001629248271,0.000169512035
2014,Sochi,TGO,Togo,Africa,winter,7228915,3839682315,54390,,0.001406118541,0.00005770497399,0.000620024182
2014,Sochi,TON,Tonga,Oceania,winter,105782,378893840.5,720,,0.0000205759829,0.000005694236507,0.000008207711179
2014,Sochi,TUR,Turkey,Asia,winter,77030628,1025430000000,769630,,0.01498346491,0.0154107571,0.00877347327
2014,Sochi,UKR,Ukraine,Europe,winter,45271947,134331000000,579290,,0.008805985967,0.00201880422,0.006603673623
2014,Sochi,USA,USA,Americas,winter,318563456,16177500000000,9147420,,0.06196475983,0.2431248578,0.1042769186
2014,Sochi,UZB,Uzbekistan,Asia,winter,30757700,53656538301,425400,,0.005982775041,0.0008063815944,0.004849389355
2014,Sochi,VEN,Venezuela,Americas,winter,30738378,421392000000,882050,,0.005979016659,0.006332923509,0.01005501617
2014,Sochi,VIR,Virgin Islands (US),Americas,winter,104170,3159356000,350,,0.00002026242782,0.00004748063534,0.000003989859601
2014,Sochi,ZWE,Zimbabwe,Africa,winter,15411675,14483588134,386850,,0.002997772412,0.0002176677673,0.004409934819
2016,Rio,RUS,Russia,Europe,summer,144342396,1654430000000,16376870,,0.01922720784,0.02138280633,0.1250497202
2016,Rio,CHN,China,Asia,summer,1378665000,9504210000000,9326410,,0.1836458257,0.1228378848,0.07121415515
2016,Rio,USA,USA,Americas,summer,323127513,16887500000000,9147420,,0.04304237717,0.2182637778,0.06984743187
2016,Rio,CAN,Canada,Americas,summer,36286425,1822740000000,9093510,,0.004833553096,0.02355814172,0.06943578847
2016,Rio,BRA,Brazil,Americas,summer,207652865,2248110000000,8358140,,0.0276605135,0.02905586863,0.06382068542
2016,Rio,AUS,Australia,Oceania,summer,24127159,1343180000000,7682300,,0.003213871416,0.01736003204,0.05866013869
2016,Rio,IND,India,Asia,summer,1324171354,2464930000000,2973190,,0.1763869697,0.03185817521,0.02270254191
2016,Rio,ARG,Argentina,Americas,summer,43847430,445227000000,2736690,,0.005840720905,0.005754370215,0.02089668653
2016,Rio,KAZ,Kazakhstan,Asia,summer,17797032,188309000000,2699700,,0.002370663385,0.002433813989,0.02061424006
2016,Rio,DZA,Algeria,Africa,summer,40606052,196035000000,2381741,,0.005408951375,0.002533669263,0.01818638395
2016,Rio,SDN,Sudan,Africa,summer,39578828,76149479922,2376000,,0.00527211944,0.0009841997433,0.01814254709
2016,Rio,COD,Congo (Kinshasa),Africa,summer,78736153,30571054679,2267050,,0.01048809234,0.0003951179207,0.0173106319
2016,Rio,SAU,Saudi Arabia,Asia,summer,32275687,690550000000,2149690,,0.004299300547,0.008925065981,0.01641450002
2016,Rio,MEX,Mexico,Americas,summer,127540423,1238150000000,1943950,,0.01698909183,0.01600256382,0.01484352038
2016,Rio,IDN,Indonesia,Asia,summer,261115456,1037690000000,1811570,,0.03478202719,0.01341170331,0.01383269951
2016,Rio,LBY,Libya,Africa,summer,6293253,24533860891,1759540,,0.0008382962093,0.0003170897505,0.01343541133
2016,Rio,IRN,Iran,Asia,summer,80277428,540581000000,1628760,,0.01069339872,0.006986780238,0.01243680766
2016,Rio,MNG,Mongolia,Asia,summer,3027398,11825367387,1553560,,0.000403266207,0.0001528378599,0.0118625991
2016,Rio,PER,Peru,Americas,summer,31773839,193484000000,1280000,,0.004232451609,0.00250069867,0.009773762743
2016,Rio,NER,Niger,Africa,summer,20672987,8085878853,1266700,,0.002753756545,0.0001045065561,0.00967220724
2016,Rio,TCD,Chad,Africa,summer,14452543,12424107945,1259200,,0.001925158898,0.0001605763278,0.009614939099
2016,Rio,AGO,Angola,Africa,summer,28813463,103228000000,1246700,,0.003838113104,0.001334178135,0.009519492197
2016,Rio,MLI,Mali,Africa,summer,17994837,13421822111,1220190,,0.002397012109,0.0001734713604,0.009317068408
2016,Rio,ZAF,South Africa,Africa,summer,55908865,419499000000,1213090,,0.007447370953,0.005421846722,0.009262854567
2016,Rio,COL,Colombia,Americas,summer,48653419,366159000000,1109500,,0.006480905299,0.004732449837,0.008471867003
2016,Rio,ROT,Refugee Olympic Team,noregion,summer,67424106,118350209491,1086610,"The Refugee Olympic Team in 2016 is made up of athletes from Congo (Kinshasa), Syria, Ethiopia, and South Sudan",0.008981264931,0.001529626281,0.008297084636
2016,Rio,BOL,Bolivia,Americas,summer,10887882,26758341469,1083300,,0.001450326279,0.0003458402189,0.008271810297
2016,Rio,MRT,Mauritania,Africa,summer,4301018,5574151403,1030700,,0.000572919456,0.00007204354364,0.007870169734
2016,Rio,ETH,Ethiopia,Africa,summer,102403196,52347226230,1000000,,0.01364067375,0.0006765657057,0.007635752143
2016,Rio,EGY,Egypt,Africa,summer,95688681,260694000000,995450,,0.01274626311,0.003369359425,0.007601009471
