economy,time,CC.EST,GE.EST,PV.EST,RQ.EST,VA.EST
ISL,YR2008,2.32725143432617,1.82193267345428,1.21502387523651,1.31083500385284,1.4256500005722
ISL,YR2012,1.87803149223328,1.48283445835114,1.24503207206726,1.11312413215637,1.44295036792755
ISL,YR2016,1.94435346126556,1.37979054450989,1.36162388324738,1.27349388599396,1.35611021518707
ISR,YR1996,1.35400760173798,0.77417254447937,-1.15118622779846,1.08242356777191,0.704071819782257
ISR,YR2000,1.015101313591,1.05533421039581,-1.04199123382568,1.08058333396912,0.694345474243164
ISR,YR2004,0.911944389343262,1.24159622192383,-1.32268130779266,0.817563414573669,0.662250339984894
ISR,YR2008,0.884931147098541,1.32513344287872,-1.32310199737549,1.171262383461,0.723265171051025
ISR,YR2012,0.902115404605865,1.26950836181641,-1.07890439033508,1.1711333990097,0.644344866275787
ISR,YR2016,1.18132281303406,1.33967506885529,-0.794536352157593,1.30929720401764,0.786671698093414
ITA,YR1996,0.407847583293915,0.840325474739075,1.11038541793823,0.855295658111572,1.12929081916809
ITA,YR2000,0.699464857578278,0.72274261713028,0.916669428348541,0.791893303394318,1.04071915149689
ITA,YR2004,0.36139702796936,0.627837300300598,0.269257694482803,1.08458256721497,1.17716777324677
ITA,YR2008,0.262665063142776,0.272491663694382,0.547544240951538,0.974892854690552,1.03202378749847
ITA,YR2012,0.172010645270348,0.447233974933624,0.508217513561249,0.744578301906586,0.916809260845184
ITA,YR2016,0.109893783926964,0.575462758541107,0.369415313005447,0.706917464733124,1.03497838973999
JAM,YR1996,0.187061369419098,0.13993801176548,0.110229268670082,0.204640328884125,0.586983859539032
JAM,YR2000,0.0914868861436844,0.00215644319541752,0.186396479606628,0.199342668056488,0.677775979042053
JAM,YR2004,-0.393378406763077,0.129816845059395,-0.34566855430603,0.151437997817993,0.396904200315475
JAM,YR2008,-0.336699634790421,0.323536336421967,-0.307299733161926,0.250679165124893,0.579975128173828
JAM,YR2012,-0.285973221063614,0.0482510663568974,0.12050811201334,0.176540702581406,0.486024707555771
JAM,YR2016,-0.183220341801643,0.512261509895325,0.307683944702148,0.10648874938488,0.68133145570755
JEY,YR1996,,,,,
JEY,YR2000,,,,,
JEY,YR2004,,,,,
JEY,YR2008,,,,,
JEY,YR2012,1.21378171443939,1.4430900812149,1.47613203525543,1.15469419956207,1.29053568840027
JEY,YR2016,1.13519692420959,1.26334929466248,1.31866908073425,0.695022583007813,1.27936410903931
JOR,YR1996,-0.0354074910283089,-0.0329142995178699,-0.0449785143136978,0.0244693327695131,-0.238322094082832
JOR,YR2000,0.0611765123903751,0.0169949810951948,0.000209700621780939,0.274942636489868,-0.284868985414505
JOR,YR2004,0.290117710828781,0.0367701984941959,-0.234758883714676,0.294872522354126,-0.549854576587677
JOR,YR2008,0.380167007446289,0.243918031454086,-0.370714008808136,0.336663454771042,-0.737368822097778
JOR,YR2012,0.0705865696072578,0.0486354753375053,-0.523977637290955,0.230972111225128,-0.734492719173431
JOR,YR2016,0.279011130332947,0.15731056034565,-0.492398381233215,0.0780434757471085,-0.71107143163681
JPN,YR1996,1.19231188297272,0.910290777683258,1.16188979148865,0.771946728229523,1.07292950153351
JPN,YR2000,1.22991895675659,1.14183568954468,1.19755268096924,0.797354161739349,0.958087980747223
JPN,YR2004,1.20001101493835,1.3429137468338,1.02831530570984,1.1344233751297,1.04349458217621
JPN,YR2008,1.32388854026794,1.45121133327484,0.894625246524811,1.13206923007965,0.948859214782715
JPN,YR2012,1.61894869804382,1.40768194198608,0.948442876338959,1.13758063316345,1.10129523277283
JPN,YR2016,1.51962494850159,1.81469810009003,0.982944190502167,1.42485523223877,0.983630776405334
KAZ,YR1996,-1.13282036781311,-0.95840448141098,-0.367461204528809,-0.334077596664429,-0.964694976806641
KAZ,YR2000,-1.14988946914673,-0.778521120548248,0.0900903418660164,-0.61205130815506,-0.965679228305817
KAZ,YR2004,-1.10595369338989,-0.778656363487244,0.0703879743814468,-0.472706973552704,-1.12852549552917
KAZ,YR2008,-0.980641484260559,-0.523493051528931,0.626638472080231,-0.294380694627762,-1.09226036071777
KAZ,YR2012,-0.921265780925751,-0.524907648563385,-0.408455014228821,-0.390580028295517,-1.17672073841095
KAZ,YR2016,-0.811159253120422,-0.103502668440342,0.00845747627317905,-0.151735261082649,-1.20552575588226
KEN,YR1996,-1.15884947776794,-0.5208500623703,-0.656428635120392,-0.313425302505493,-0.652150869369507
KEN,YR2000,-1.14436364173889,-0.62007862329483,-1.06835269927979,-0.394455790519714,-0.810647130012512
KEN,YR2004,-0.897880256175995,-0.687376260757446,-1.08735477924347,-0.274853587150574,-0.211594954133034
KEN,YR2008,-1.06836628913879,-0.62089067697525,-1.39361536502838,-0.277211368083954,-0.282543808221817
KEN,YR2012,-1.09887766838074,-0.540049195289612,-1.32344126701355,-0.317458748817444,-0.287803679704666
KEN,YR2016,-0.891530573368073,-0.364104777574539,-1.3547910451889,-0.348113745450974,-0.114290170371532
KGZ,YR1996,-0.993923425674438,-0.380564451217651,-0.17433962225914,-0.298121571540833,-0.787026464939117
KGZ,YR2000,-1.00747871398926,-0.405962914228439,-0.182534769177437,-0.234089404344559,-1.09425985813141
KGZ,YR2004,-1.0977121591568,-0.650944292545319,-1.18346691131592,-0.389383018016815,-1.01614332199097
KGZ,YR2008,-1.23223948478699,-0.798640191555023,-0.567302405834198,-0.350435882806778,-1.09176480770111
KGZ,YR2012,-1.15086257457733,-0.646356999874115,-0.911251366138458,-0.34460785984993,-0.611097157001495
KGZ,YR2016,-1.07195544242859,-0.91020393371582,-0.646861910820007,-0.366465747356415,-0.418641120195389
KHM,YR1996,-1.01984238624573,-0.724763095378876,-1.10455310344696,-0.22796842455864,-0.749472379684448
KHM,YR2000,-0.967182695865631,-0.897491276264191,-0.776030659675598,-0.159286215901375,-0.78078281879425
KHM,YR2004,-1.05834627151489,-0.902321815490723,-0.407748281955719,-0.456693708896637,-0.870825171470642
KHM,YR2008,-1.24171054363251,-1.00050508975983,-0.298690915107727,-0.461728304624558,-0.971139132976532
KHM,YR2012,-1.08068156242371,-0.817487955093384,-0.103577204048634,-0.355143368244171,-0.961479783058167
KHM,YR2016,-1.28380334377289,-0.691832840442657,0.211037829518318,-0.475072771310806,-1.1053409576416
KIR,YR1996,,,,,1.15089750289917
KIR,YR2000,,,,,1.14229452610016
KIR,YR2004,0.510554671287537,-0.423751354217529,1.1569436788559,-0.25019159913063,0.411308944225311
KIR,YR2008,0.0412433929741383,-0.699299693107605,1.33847212791443,-1.17250311374664,0.748063683509827
KIR,YR2012,0.0232411809265614,-0.799266338348389,1.29035115242004,-1.32609736919403,0.774608671665192
KIR,YR2016,0.264969229698181,-0.40032896399498,0.873236060142517,-0.846815288066864,1.00491058826447
KNA,YR1996,,,,,1.02564632892609
KNA,YR2000,,,,,1.03950023651123
KNA,YR2004,0.195867642760277,0.352888137102127,1.36335968971252,0.111298248171806,0.404390901327133
KNA,YR2008,1.27677536010742,1.27042543888092,0.920431792736053,1.14664542675018,1.07647836208344
KNA,YR2012,1.26053082942963,1.2625138759613,0.975788056850433,1.08056616783142,1.12443590164185
KNA,YR2016,0.499706357717514,0.263139009475708,0.626330733299255,0.718752086162567,1.00659966468811
KOR,YR1996,0.382197439670563,0.473718643188477,0.566771447658539,0.445148885250092,0.668098986148834
KOR,YR2000,0.270445168018341,0.613540589809418,0.398045033216476,0.565367579460144,0.637169182300568
KOR,YR2004,0.378848910331726,0.819718062877655,0.428842574357986,0.793975472450256,0.728531181812286
KOR,YR2008,0.425825089216232,0.99949449300766,0.420968681573868,0.725823581218719,0.657143592834473
KOR,YR2012,0.495882242918015,1.08036017417908,0.267103314399719,0.865391075611115,0.725595772266388
KOR,YR2016,0.45109549164772,1.05913138389587,0.163468956947327,1.11088013648987,0.641597270965576
KWT,YR1996,0.478682190179825,0.115851625800133,0.170835971832275,0.314012408256531,-0.243808045983315
KWT,YR2000,0.5645592212677,-0.0979407951235771,0.752232670783997,-0.0516473464667797,-0.297324925661087
KWT,YR2004,0.770029485225677,0.0858617946505547,0.345240026712418,0.557990670204163,-0.303084462881088
KWT,YR2008,0.412061005830765,-0.013879394158721,0.501767992973328,0.174718603491783,-0.54338139295578
KWT,YR2012,-0.197435706853867,-0.0735591202974319,0.203606218099594,-0.0403301902115345,-0.642977952957153
KWT,YR2016,-0.274353355169296,-0.164509519934654,-0.0496831648051739,-0.0780019983649254,-0.628870189189911
LAO,YR1996,-0.722833931446075,-0.636936128139496,0.371830761432648,-1.0403960943222,-1.13253033161163
LAO,YR2000,-0.696313202381134,-0.650617778301239,-0.577913403511047,-1.33590936660767,-1.3412059545517
LAO,YR2004,-1.14759469032288,-1.03001296520233,-0.611157953739166,-1.30168402194977,-1.55103635787964
LAO,YR2008,-1.20606291294098,-0.888299226760864,0.01727613247931,-1.13619911670685,-1.70953750610352
LAO,YR2012,-1.02507245540619,-0.838954091072083,0.0337390303611755,-0.832189977169037,-1.64357113838196
LAO,YR2016,-0.956617891788483,-0.386136263608933,0.532291293144226,-0.739260256290436,-1.75913119316101
LBN,YR1996,-0.659695029258728,-0.128497436642647,-0.668952643871307,-0.408734709024429,-0.328649967908859
LBN,YR2000,-0.466838240623474,0.0260655991733074,-0.439044535160065,-0.485356152057648,-0.314059346914291
LBN,YR2004,-0.5928635597229,-0.156535685062408,-0.713360965251923,-0.0960905030369759,-0.413962543010712
LBN,YR2008,-0.858251392841339,-0.31451028585434,-1.87660884857178,-0.338716268539429,-0.422118216753006
LBN,YR2012,-0.8656907081604,-0.231662377715111,-1.66481232643127,-0.137205541133881,-0.385833382606506
LBN,YR2016,-0.971040368080139,-0.44288957118988,-1.61897265911102,-0.404922306537628,-0.519660770893097
LBR,YR1996,-1.50014114379883,-1.7195029258728,-2.43946290016174,-1.82689917087555,-1.43498563766479
LBR,YR2000,-1.09891521930695,-1.79194414615631,-1.95288050174713,-1.73482882976532,-1.03144466876984
LBR,YR2004,-1.32960569858551,-1.42302489280701,-1.36538577079773,-1.85596883296967,-1.29151952266693
LBR,YR2008,-0.791121184825897,-1.23454749584198,-1.28312230110168,-1.27424573898315,-0.184938192367554
LBR,YR2012,-0.60703831911087,-1.16732215881348,-0.484476506710052,-1.0499324798584,-0.306616246700287
LBR,YR2016,-0.721422374248505,-1.28812253475189,-0.43740776181221,-0.966752529144287,-0.106433168053627
LBY,YR1996,-0.871937036514282,-0.884026408195496,-0.988058924674988,-1.73571681976318,-1.49730587005615
LBY,YR2000,-0.854947209358215,-1.07503414154053,-0.294286817312241,-1.76602923870087,-1.68866276741028
LBY,YR2004,-0.915932536125183,-0.863446056842804,0.355680614709854,-1.35911738872528,-1.79518795013428
LBY,YR2008,-0.975061655044556,-1.13037168979645,0.808881163597107,-1.09222114086151,-1.94149112701416
LBY,YR2012,-1.3150190114975,-1.2741847038269,-1.5869597196579,-1.62144076824188,-0.900741994380951
LBY,YR2016,-1.5637354850769,-1.7214697599411,-2.28332996368408,-2.20100069046021,-1.42839288711548
LCA,YR1996,,,1.03555142879486,,1.06322169303894
LCA,YR2000,,,1.22359979152679,,1.0800769329071
LCA,YR2004,0.276366174221039,0.373675912618637,1.2183393239975,0.15336537361145,0.612667918205261
LCA,YR2008,1.3077244758606,0.790785193443298,0.640764355659485,0.434909999370575,1.22206425666809
LCA,YR2012,1.05189907550812,0.740133285522461,0.893705666065216,0.30890691280365,1.11139535903931
LCA,YR2016,0.672403395175934,0.0995429754257202,1.01893246173859,0.277302920818329,1.01272130012512
LIE,YR1996,1.31814324855804,1.67040944099426,1.16952216625214,1.50620913505554,1.56321668624878
LIE,YR2000,1.31340384483337,1.63437485694885,1.16698145866394,1.45910060405731,1.53565549850464
LIE,YR2004,1.35322546958923,1.70099198818207,1.51525795459747,1.55899655818939,1.45221567153931
LIE,YR2008,1.17518770694733,1.78527987003326,1.33847212791443,1.39858841896057,1.3171306848526
LIE,YR2012,1.79332208633423,1.78042709827423,1.38919961452484,1.5524400472641,1.50602972507477
LIE,YR2016,2.03760623931885,1.69888150691986,1.47792685031891,1.36929988861084,1.25035130977631
LKA,YR1996,-0.0565393306314945,-0.183629289269447,-1.77829897403717,0.0647299662232399,-0.269144207239151
LKA,YR2000,-0.199228778481483,-0.342374563217163,-1.90411269664764,0.158748269081116,-0.190723955631256
LKA,YR2004,-0.167387902736664,-0.439131915569305,-1.01044058799744,-0.0833611190319061,-0.164139300584793
LKA,YR2008,-0.218608349561691,-0.115974090993404,-1.79859554767609,-0.385201990604401,-0.464874476194382
LKA,YR2012,-0.241880506277084,-0.196667313575745,-0.717079222202301,-0.125741094350815,-0.575279295444489
LKA,YR2016,-0.30207422375679,0.00942008104175329,-0.00402953522279859,-0.102553024888039,-0.0810505524277687
LSO,YR1996,0.0865449383854866,-0.124192699790001,0.232784986495972,-0.289027005434036,-0.48002901673317
LSO,YR2000,-0.165395170450211,-0.14284160733223,0.0961097478866577,-0.160908803343773,-0.370127260684967
LSO,YR2004,-0.106747023761272,-0.511967778205872,0.358144611120224,-0.59398877620697,-0.152925461530685
LSO,YR2008,0.0618668384850025,-0.46368619799614,-0.20475609600544,-0.670076966285706,-0.066223256289959
LSO,YR2012,0.126534461975098,-0.424930244684219,0.274199098348618,-0.540954291820526,0.0723328962922096
LSO,YR2016,-0.0327977389097214,-0.836329400539398,-0.236465156078339,-0.449452936649323,-0.0129027962684631
LTU,YR1996,0.421002686023712,0.527473866939545,0.524631857872009,1.07694089412689,0.977103769779205
LTU,YR2000,0.370262295007706,0.0986325070261955,0.428785473108292,0.714432060718536,0.855439901351929
LTU,YR2004,0.369521200656891,0.694563508033752,0.766004860401154,1.05815160274506,0.88249409198761
LTU,YR2008,0.112552218139172,0.561311006546021,0.746765077114105,1.04217767715454,0.849656224250793
LTU,YR2012,0.386670023202896,0.827294707298279,0.786209881305695,1.117751121521,0.92950963973999
LTU,YR2016,0.708135485649109,1.06513559818268,0.828279972076416,1.13278603553772,1.00003492832184
LUX,YR1996,1.95137453079224,1.95973467826843,1.38130235671997,1.75741672515869,1.54998731613159
LUX,YR2000,1.98398292064667,1.89046895503998,1.60547471046448,1.84944641590118,1.51018667221069
LUX,YR2004,1.82256400585175,1.87686252593994,1.31543505191803,1.78424465656281,1.66827726364136
LUX,YR2008,1.9571373462677,1.61611378192902,1.51193952560425,1.65803468227386,1.54557907581329
LUX,YR2012,2.1143639087677,1.6633061170578,1.33191883563995,1.75988602638245,1.64990067481995
LUX,YR2016,2.09178042411804,1.68542158603668,1.41948473453522,1.71897971630096,1.5002669095993
LVA,YR1996,-0.203338757157326,0.48545891046524,0.561403095722198,0.9041388630867,0.72334748506546
LVA,YR2000,-0.0419168248772621,0.209914907813072,0.419434159994125,0.696230709552765,0.742288053035736
LVA,YR2004,0.153246521949768,0.576852440834045,0.616755247116089,0.921956717967987,0.700535595417023
LVA,YR2008,0.230154260993004,0.522854864597321,0.203508123755455,0.966387450695038,0.780786275863647
LVA,YR2012,0.238223135471344,0.832318246364594,0.453626722097397,1.01062679290771,0.775515556335449
LVA,YR2016,0.425309509038925,1.00054180622101,0.479069232940674,1.07677888870239,0.842557549476624
MAC,YR1996,0.421651005744934,0.388550758361816,0.264631718397141,0.547131836414337,0.299853712320328
MAC,YR2000,0.409671247005463,0.618822574615479,0.486361712217331,0.515273034572601,0.287548869848251
MAC,YR2004,1.40004050731659,1.18215930461884,1.3520268201828,1.58311903476715,0.129654556512833
MAC,YR2008,0.431776791810989,1.01299834251404,0.479434996843338,1.02743172645569,0.0831067636609077
MAC,YR2012,0.417734086513519,1.08678269386292,0.62878555059433,1.34905993938446,-0.24322135746479
MAC,YR2016,0.840544819831848,1.17693638801575,1.41706156730652,1.77841103076935,-0.0613188408315182
MAR,YR1996,-0.106926992535591,-0.1044110506773,-0.209069982171059,-0.102563485503197,-0.416846513748169
MAR,YR2000,-0.233573436737061,0.0260655991733074,-0.065564900636673,-0.0217283759266138,-0.449143886566162
MAR,YR2004,-0.243782788515091,-0.200155571103096,-0.312668710947037,-0.244661465287209,-0.508274614810944
MAR,YR2008,-0.433665722608566,-0.347747772932053,-0.57127320766449,-0.159162044525146,-0.758323967456818
MAR,YR2012,-0.49313035607338,-0.133275002241135,-0.470458775758743,-0.110853657126427,-0.605667233467102
MAR,YR2016,-0.165456429123878,-0.164237484335899,-0.312573462724686,-0.145550981163979,-0.624200046062469
MCO,YR1996,,,,,1.09829199314117
MCO,YR2000,,,,,1.11794853210449
MCO,YR2004,,,1.11256206035614,,0.928724050521851
MCO,YR2008,,,1.0290766954422,,0.971235871315002
MCO,YR2012,,,1.04816234111786,,0.796869933605194
MCO,YR2016,,,1.01457667350769,,0.836897432804108
MDA,YR1996,-0.437426507472992,-0.215465322136879,0.0112921837717295,-0.0665459185838699,0.0183696802705526
MDA,YR2000,-0.623196244239807,-0.535638272762299,-0.428261280059814,-0.13722226023674,-0.143778055906296
MDA,YR2004,-1.03957557678223,-0.842749297618866,-0.219342857599258,-0.430486381053925,-0.585409641265869
MDA,YR2008,-0.634429693222046,-0.785365343093872,-0.267933160066605,-0.201783880591393,-0.307182461023331
MDA,YR2012,-0.614259123802185,-0.562788844108582,0.0464904792606831,-0.115930549800396,-0.03442607447505
MDA,YR2016,-0.95689445734024,-0.63114869594574,-0.303559929132462,-0.123699940741062,-0.00907354429364204
MDG,YR1996,-0.371093899011612,-0.448235422372818,0.217267140746117,-0.912984549999237,-0.117616765201092
MDG,YR2000,-0.478630423545837,-0.599425613880157,0.162798807024956,-0.520087063312531,0.110470913350582
MDG,YR2004,-0.323700606822968,-0.595229208469391,0.245569571852684,-0.384915322065353,0.00536269648000598
MDG,YR2008,-0.266752243041992,-0.685391068458557,-0.469336181879044,-0.373598515987396,-0.326152890920639
MDG,YR2012,-0.670311391353607,-1.118368268013,-0.536136984825134,-0.576099574565887,-0.883270680904388
MDG,YR2016,-0.914880573749542,-1.19897043704987,-0.290094614028931,-0.725130796432495,-0.316467642784119
MDV,YR1996,-0.322940558195114,0.901294231414795,0.882181823253632,1.02667045593262,-0.660230457782745
MDV,YR2000,-0.233863085508347,0.872710645198822,1.18071973323822,0.987186789512634,-0.758386790752411
MDV,YR2004,-0.283400595188141,0.373675912618637,0.501932442188263,-0.0154205877333879,-1.19482707977295
MDV,YR2008,-0.819709837436676,-0.215118065476418,-0.164438739418983,-0.373797565698624,-0.301234483718872
MDV,YR2012,-0.697819232940674,-0.18681862950325,-0.36517146229744,-0.401814728975296,-0.468655318021774
MDV,YR2016,-0.64778333902359,-0.273779392242432,0.420992821455002,-0.474551498889923,-0.732977569103241
MEX,YR1996,-0.512428641319275,0.225326701998711,-0.925459146499634,0.131712973117828,-0.0423130206763744
MEX,YR2000,-0.073860302567482,0.276181936264038,-0.200209870934486,0.220494195818901,0.258450001478195
MEX,YR2004,-0.389334857463837,0.0786195173859596,-0.214082449674606,0.410247594118118,0.319827616214752
MEX,YR2008,-0.309849888086319,0.163555026054382,-0.804012358188629,0.312569350004196,0.134927570819855
MEX,YR2012,-0.484527587890625,0.300963640213013,-0.662454187870026,0.418743193149567,0.112745344638824
MEX,YR2016,-0.830518782138824,0.0639017894864082,-0.62906938791275,0.207757636904716,-0.067501425743103
MHL,YR1996,,,,,1.22604835033417
MHL,YR2000,,,,,1.25590968132019
MHL,YR2004,,,1.13185334205627,,1.19513034820557
MHL,YR2008,-0.764792680740356,-1.28043878078461,1.01208281517029,-1.04394602775574,1.18814706802368
MHL,YR2012,-0.224154844880104,-1.51827752590179,1.02640020847321,-1.05861532688141,1.10328590869904
MHL,YR2016,0.0162927061319351,-1.77563059329987,0.207749217748642,-0.9904904961586,1.19146013259888
MKD,YR1996,-0.613846182823181,-0.640733182430267,-0.480376541614532,-0.3480284512043,-0.387256860733032
MKD,YR2000,-0.638975918292999,-0.838553190231323,-0.614017069339752,-0.258749276399612,-0.343047291040421
MKD,YR2004,-0.554222404956818,-0.180287644267082,-0.851008296012878,0.0205738488584757,-0.161177352070808
MKD,YR2008,-0.211421355605125,-0.0959678962826729,-0.29572057723999,0.119425922632217,0.195739969611168
MKD,YR2012,-0.0511750727891922,-0.217108637094498,-0.492649525403976,0.264106422662735,-0.0284961052238941
MKD,YR2016,-0.27206614613533,0.00212095864117146,-0.351204663515091,0.39208510518074,-0.234952181577682
MLI,YR1996,-0.782561779022217,-0.998445451259613,0.365160435438156,-0.525804400444031,0.0121427616104484
MLI,YR2000,-0.878509700298309,-1.05684018135071,0.240109741687775,-0.330477774143219,-0.0457374341785908
MLI,YR2004,-0.677577555179596,-0.803888857364655,0.452396661043167,-0.527328252792358,0.248863771557808
MLI,YR2008,-0.537264764308929,-0.791931688785553,0.209998890757561,-0.424137949943542,0.202510952949524
MLI,YR2012,-0.831212103366852,-0.983904898166656,-2.03432869911194,-0.427046447992325,-0.495530128479004
MLI,YR2016,-0.655201256275177,-0.996003746986389,-1.61723256111145,-0.628753006458282,-0.182319134473801
MLT,YR1996,0.478994995355606,0.927289664745331,1.32520198822021,0.967723608016968,1.16631174087524
MLT,YR2000,0.92176079750061,1.05050778388977,1.58620870113373,1.10015058517456,1.19157075881958
MLT,YR2004,0.831408500671387,0.778789401054382,1.31764233112335,1.12459182739258,1.37272918224335
MLT,YR2008,0.987337589263916,1.27071070671082,1.27317667007446,1.20197856426239,1.24973607063293
MLT,YR2012,0.935569167137146,1.24053657054901,1.06507515907288,1.32131969928741,1.16538798809052
MLT,YR2016,0.715547621250153,0.951220750808716,1.08044135570526,1.15337133407593,1.19637012481689
MMR,YR1996,-1.50076675415039,-1.2075936794281,-1.25880205631256,-1.67794811725616,-1.88991796970367
MMR,YR2000,-1.361532330513,-1.20650112628937,-1.67352259159088,-2.01654314994812,-2.03981137275696
MMR,YR2004,-1.64990055561066,-1.57598578929901,-0.984741389751434,-2.34857296943665,-2.12265229225159
MMR,YR2008,-1.61574602127075,-1.53468811511993,-1.09180378913879,-2.21325135231018,-2.20797920227051
MMR,YR2012,-1.06979167461395,-1.48018658161163,-0.943674981594086,-1.8346574306488,-1.62011933326721
MMR,YR2016,-0.620570063591003,-0.99030613899231,-0.804619908332825,-0.874536395072937,-0.796729266643524
MNE,YR1996,,,,,
MNE,YR2000,-0.177505895495415,,,,-0.501997947692871
MNE,YR2004,-0.467464655637741,,,,0.113930948078632
MNE,YR2008,-0.239523485302925,-0.0149895250797272,0.767700612545013,-0.0704953894019127,0.23590849339962
MNE,YR2012,-0.129764124751091,0.117444731295109,0.596563041210175,0.0344146750867367,0.217905968427658
MNE,YR2016,-0.0534738339483738,0.166023626923561,0.276630640029907,0.243920728564262,0.0760715827345848
MNG,YR1996,0.111758477985859,-0.378730356693268,0.747216463088989,-0.173729807138443,0.423779755830765
MNG,YR2000,-0.266555637121201,-0.325786858797073,0.821868121623993,-0.173168584704399,0.383202731609344
MNG,YR2004,-0.2694111764431,-0.386485069990158,0.775293171405792,-0.495305836200714,0.272552013397217
MNG,YR2008,-0.664763152599335,-0.531455338001251,0.539784848690033,-0.351098924875259,0.268697589635849
MNG,YR2012,-0.535095810890198,-0.632912158966064,0.471134811639786,-0.216407060623169,0.0654749944806099
MNG,YR2016,-0.480891764163971,-0.0768371298909187,0.797792851924896,-0.0832075178623199,0.332784593105316
MOZ,YR1996,-0.424003124237061,-0.144020169973373,-0.0499914959073067,-0.520156919956207,-0.281485259532928
MOZ,YR2000,-0.534364283084869,-0.49317455291748,-0.125803381204605,-0.149593204259872,-0.218968793749809
MOZ,YR2004,-0.613359034061432,-0.59704065322876,0.00325646600686014,-0.493495106697083,-0.0339414738118649
MOZ,YR2008,-0.487182706594467,-0.559530138969421,0.383096486330032,-0.512790739536285,-0.0727424472570419
MOZ,YR2012,-0.569021642208099,-0.655166208744049,0.39049369096756,-0.465775460004807,-0.197661280632019
MOZ,YR2016,-0.883654296398163,-0.89699649810791,-1.09400451183319,-0.738866627216339,-0.416637808084488
MRT,YR1996,-0.555694162845612,-0.124192699790001,0.36849319934845,-0.401735693216324,-0.567770183086395
MRT,YR2000,-0.486816674470901,-0.14284160733223,0.345234483480453,-0.31657275557518,-0.789923965930939
MRT,YR2004,-0.365095525979996,-0.591448247432709,-0.16634014248848,-0.149925395846367,-1.13142073154449
MRT,YR2008,-0.785068154335022,-1.00130641460419,-0.643881678581238,-0.678380012512207,-0.94266402721405
MRT,YR2012,-0.793573498725891,-0.913015425205231,-1.13399171829224,-0.652322828769684,-0.910916328430176
MRT,YR2016,-0.736587822437286,-0.808020651340485,-0.746967673301697,-0.778938889503479,-0.774358868598938
MTQ,YR1996,0.869897186756134,0.901294231414795,0.264631718397141,1.02667045593262,0.740108549594879
MTQ,YR2000,0.861537575721741,0.872710645198822,0.486361712217331,0.987186789512634,0.722100436687469
MTQ,YR2004,0.885075032711029,0.836270868778229,1.25454545021057,0.811198770999908,0.784279644489288
MTQ,YR2008,0.797165334224701,0.755571186542511,0.592086017131805,0.89470237493515,0.525152504444122
MTQ,YR2012,0.77997100353241,0.741472184658051,0.581581711769104,0.839919209480286,0.575236320495605
MTQ,YR2016,1.22331142425537,0.793133914470673,0.999670088291168,1.23544597625732,
MUS,YR1996,0.0346621312201023,0.202324584126472,1.08937561511993,-0.116350427269936,0.85291451215744
MUS,YR2000,0.198928251862526,0.430507242679596,0.754748404026031,0.37321674823761,0.982517600059509
MUS,YR2004,0.152764663100243,0.69427365064621,0.974532723426819,0.39161029458046,0.840148866176605
MUS,YR2008,0.440310746431351,0.831424832344055,0.890551447868347,0.742279767990112,0.863871872425079
MUS,YR2012,0.252168297767639,1.0467004776001,0.971312403678894,0.931618332862854,0.880852997303009
MUS,YR2016,0.136081844568253,1.0571494102478,1.01318693161011,1.10347759723663,0.818056881427765
MWI,YR1996,-0.316063106060028,-0.286933869123459,-0.456720739603043,-0.289059728384018,-0.088463768362999
MWI,YR2000,-0.228705078363419,-0.357144564390183,-0.325264573097229,-0.15672767162323,-0.133616417646408
MWI,YR2004,-0.801194429397583,-0.862955927848816,0.123799182474613,-0.621729493141174,-0.542294263839722
MWI,YR2008,-0.445902675390244,-0.588244140148163,-0.0610706247389317,-0.542513906955719,-0.246654763817787
MWI,YR2012,-0.477253526449203,-0.512557029724121,-0.00268616923131049,-0.712749183177948,-0.206084370613098
MWI,YR2016,-0.765194535255432,-0.763381361961365,-0.113478548824787,-0.871326863765717,-0.0300785973668098
MYS,YR1996,0.383064538240433,0.53628271818161,0.57122015953064,0.784644603729248,-0.181069865822792
MYS,YR2000,0.2861607670784,0.99294239282608,0.0926911979913712,0.52883368730545,-0.42108216881752
MYS,YR2004,0.323187053203583,1.06577146053314,0.34800398349762,0.461175560951233,-0.235716462135315
MYS,YR2008,-0.090506412088871,1.06870377063751,0.108542367815971,0.286812037229538,-0.563192903995514
MYS,YR2012,0.213312953710556,0.919373273849487,-0.00521240243688226,0.477169960737228,-0.346539199352264
MYS,YR2016,0.0550279095768929,0.864153683185577,0.136824622750282,0.672386944293976,-0.416951030492783
NAM,YR1996,0.808773279190063,0.431657552719116,0.854371190071106,0.360743492841721,0.496299713850021
NAM,YR2000,0.773133337497711,0.288999676704407,-0.250100612640381,0.320122689008713,0.333465695381165
NAM,YR2004,0.115224100649357,0.138490334153175,0.664763033390045,0.230400413274765,0.274595320224762
NAM,YR2008,0.641149759292603,0.342985272407532,1.20101487636566,0.376434057950974,0.450895994901657
NAM,YR2012,0.321495771408081,0.240754634141922,0.978104293346405,0.155978977680206,0.378439128398895
NAM,YR2016,0.30985289812088,0.229374781250954,0.710089683532715,0.0026233394164592,0.582225859165192
NER,YR1996,-0.86559009552002,-1.16929292678833,0.0261458475142717,-0.984400629997253,-1.50618171691895
NER,YR2000,-0.945642471313477,-1.15075349807739,0.124968029558659,-0.770442664623261,-0.119894370436668
