year,c1,c2,c3,c4,iso_country,c5,c6,c7,c8,c9,c10,c11
1992,Barcelona,Shooting,Shooting and Swords,IOP,IOP,Independent Olympic Participants,noregion,Women,Single,10M Air Rifle,Bronze,summer
1992,Barcelona,Shooting,Shooting and Swords,GER,DEU,Germany,Europe,Men,Single,10M Air Rifle,Bronze,summer
1992,Barcelona,Shooting,Shooting and Swords,MGL,MNG,Mongolia,Asia,Women,Single,25M Pistol,Bronze,summer
1992,Barcelona,Shooting,Shooting and Swords,EUN,EUN,Unified Team,noregion,Men,Single,25M Rapid Fire Pistol,Bronze,summer
1992,Barcelona,Shooting,Shooting and Swords,SWE,SWE,Sweden,Europe,Men,Single,50M Pistol,Bronze,summer
1992,Barcelona,Shooting,Shooting and Swords,POL,POL,Poland,Europe,Women,Single,50M Rifle 3 Positions,Bronze,summer
1992,Barcelona,Shooting,Shooting and Swords,JPN,JPN,Japan,Asia,Men,Single,50M Rifle 3 Positions,Bronze,summer
1992,Barcelona,Shooting,Shooting and Swords,IOP,IOP,Independent Olympic Participants,noregion,Men,Single,50M Rifle Prone,Bronze,summer
1992,Barcelona,Shooting,Shooting and Swords,CZE,CZE,Czech Republic,Europe,Men,Single,50M Running Target,Bronze,summer
1992,Barcelona,Shooting,Shooting and Swords,ITA,ITA,Italy,Europe,Men,Single,Skeet,Bronze,summer
1992,Barcelona,Shooting,Shooting and Swords,ITA,ITA,Italy,Europe,Men,Single,Trap,Bronze,summer
1992,Barcelona,Table Tennis,Individual Sports,KOR,KOR,South Korea,Asia,Men,Double,Doubles,Bronze,summer
1992,Barcelona,Table Tennis,Individual Sports,KOR,KOR,South Korea,Asia,Men,Double,Doubles,Bronze,summer
1992,Barcelona,Table Tennis,Individual Sports,KOR,KOR,South Korea,Asia,Women,Double,Doubles,Bronze,summer
1992,Barcelona,Table Tennis,Individual Sports,PRK,PRK,North Korea,Asia,Women,Double,Doubles,Bronze,summer
1992,Barcelona,Table Tennis,Individual Sports,KOR,KOR,South Korea,Asia,Men,Single,Singles,Bronze,summer
1992,Barcelona,Table Tennis,Individual Sports,CHN,CHN,China,Asia,Men,Single,Singles,Bronze,summer
1992,Barcelona,Table Tennis,Individual Sports,KOR,KOR,South Korea,Asia,Women,Single,Singles,Bronze,summer
1992,Barcelona,Table Tennis,Individual Sports,PRK,PRK,North Korea,Asia,Women,Single,Singles,Bronze,summer
1992,Barcelona,Tennis,Individual Sports,ARG,ARG,Argentina,Americas,Men,Double,Doubles,Bronze,summer
1992,Barcelona,Tennis,Individual Sports,CRO,HRV,Croatia,Europe,Men,Double,Doubles,Bronze,summer
1992,Barcelona,Tennis,Individual Sports,AUS,AUS,Australia,Oceania,Women,Double,Doubles,Bronze,summer
1992,Barcelona,Tennis,Individual Sports,EUN,EUN,Unified Team,noregion,Women,Double,Doubles,Bronze,summer
1992,Barcelona,Tennis,Individual Sports,EUN,EUN,Unified Team,noregion,Men,Single,Singles,Bronze,summer
1992,Barcelona,Tennis,Individual Sports,CRO,HRV,Croatia,Europe,Men,Single,Singles,Bronze,summer
1992,Barcelona,Tennis,Individual Sports,USA,USA,USA,Americas,Women,Single,Singles,Bronze,summer
1992,Barcelona,Tennis,Individual Sports,ESP,ESP,Spain,Europe,Women,Single,Singles,Bronze,summer
1992,Barcelona,Volleyball,Team Sports,USA,USA,USA,Americas,Men,Team,Volleyball,Bronze,summer
1992,Barcelona,Volleyball,Team Sports,USA,USA,USA,Americas,Women,Team,Volleyball,Bronze,summer
1992,Barcelona,Weightlifting,Individual Sports,ROU,ROU,Romania,Europe,Men,Single,"- 52KG, Total (Flyweight)",Bronze,summer
1992,Barcelona,Weightlifting,Individual Sports,CHN,CHN,China,Asia,Men,Single,"- 56KG, Total (Bantamweight)",Bronze,summer
1992,Barcelona,Weightlifting,Individual Sports,GER,DEU,Germany,Europe,Men,Single,"110+ KG, Total (Super Heavyweight)",Bronze,summer
1992,Barcelona,Weightlifting,Individual Sports,BUL,BGR,Bulgaria,Europe,Men,Single,"100 - 110KG, Total (Heavyweight)",Bronze,summer
1992,Barcelona,Weightlifting,Individual Sports,CHN,CHN,China,Asia,Men,Single,"56 - 60KG, Total (Featherweight)",Bronze,summer
1992,Barcelona,Weightlifting,Individual Sports,GER,DEU,Germany,Europe,Men,Single,"60 - 67.5KG, Total (Lightweight)",Bronze,summer
1992,Barcelona,Weightlifting,Individual Sports,PRK,PRK,North Korea,Asia,Men,Single,"67.5 - 75KG, Total (Middleweight)",Bronze,summer
1992,Barcelona,Weightlifting,Individual Sports,POL,POL,Poland,Europe,Men,Single,"82.5 - 90KG, Total (Middle-Heavyweight)",Bronze,summer
1992,Barcelona,Weightlifting,Individual Sports,POL,POL,Poland,Europe,Men,Single,"90 - 100KG, Total (First-Heavyweight)",Bronze,summer
1992,Barcelona,Wrestling Freestyle,Martial Arts,EUN,EUN,Unified Team,noregion,Men,Single,48KG,Bronze,summer
1992,Barcelona,Wrestling Freestyle,Martial Arts,EUN,EUN,Unified Team,noregion,Men,Single,130KG,Bronze,summer
1992,Barcelona,Wrestling Freestyle,Martial Arts,BUL,BGR,Bulgaria,Europe,Men,Single,52KG,Bronze,summer
1992,Barcelona,Wrestling Freestyle,Martial Arts,PRK,PRK,North Korea,Asia,Men,Single,57KG,Bronze,summer
1992,Barcelona,Wrestling Freestyle,Martial Arts,CUB,CUB,Cuba,Americas,Men,Single,62KG,Bronze,summer
1992,Barcelona,Wrestling Freestyle,Martial Arts,JPN,JPN,Japan,Asia,Men,Single,68KG,Bronze,summer
1992,Barcelona,Wrestling Freestyle,Martial Arts,IRI,IRN,Iran,Asia,Men,Single,74KG,Bronze,summer
1992,Barcelona,Wrestling Freestyle,Martial Arts,IRI,IRN,Iran,Asia,Men,Single,82KG,Bronze,summer
1992,Barcelona,Wrestling Freestyle,Martial Arts,USA,USA,USA,Americas,Men,Single,90KG,Bronze,summer
1992,Barcelona,Wrestling Freestyle,Martial Arts,TUR,TUR,Turkey,Asia,Men,Single,100KG,Bronze,summer
1992,Barcelona,Wrestling Greco-Roman,Martial Arts,CUB,CUB,Cuba,Americas,Men,Single,48KG,Bronze,summer
1992,Barcelona,Wrestling Greco-Roman,Martial Arts,ROU,ROU,Romania,Europe,Men,Single,130KG,Bronze,summer
1992,Barcelona,Wrestling Greco-Roman,Martial Arts,KOR,KOR,South Korea,Asia,Men,Single,52KG,Bronze,summer
1992,Barcelona,Wrestling Greco-Roman,Martial Arts,CHN,CHN,China,Asia,Men,Single,57KG,Bronze,summer
1992,Barcelona,Wrestling Greco-Roman,Martial Arts,CUB,CUB,Cuba,Americas,Men,Single,62KG,Bronze,summer
1992,Barcelona,Wrestling Greco-Roman,Martial Arts,USA,USA,USA,Americas,Men,Single,68KG,Bronze,summer
1992,Barcelona,Wrestling Greco-Roman,Martial Arts,SWE,SWE,Sweden,Europe,Men,Single,74KG,Bronze,summer
1992,Barcelona,Wrestling Greco-Roman,Martial Arts,EUN,EUN,Unified Team,noregion,Men,Single,82KG,Bronze,summer
1992,Barcelona,Wrestling Greco-Roman,Martial Arts,EUN,EUN,Unified Team,noregion,Men,Single,90KG,Bronze,summer
1992,Barcelona,Wrestling Greco-Roman,Martial Arts,EUN,EUN,Unified Team,noregion,Men,Single,100KG,Bronze,summer
1992,Barcelona,Diving,Swimming and Diving,CHN,CHN,China,Asia,Men,Single,10M Platform,Gold,summer
1992,Barcelona,Diving,Swimming and Diving,USA,USA,USA,Americas,Men,Single,10M Platform,Silver,summer
1992,Barcelona,Diving,Swimming and Diving,CHN,CHN,China,Asia,Women,Single,10M Platform,Gold,summer
1992,Barcelona,Diving,Swimming and Diving,EUN,EUN,Unified Team,noregion,Women,Single,10M Platform,Silver,summer
1992,Barcelona,Diving,Swimming and Diving,USA,USA,USA,Americas,Men,Single,3M Springboard,Gold,summer
1992,Barcelona,Diving,Swimming and Diving,CHN,CHN,China,Asia,Men,Single,3M Springboard,Silver,summer
1992,Barcelona,Diving,Swimming and Diving,CHN,CHN,China,Asia,Women,Single,3M Springboard,Gold,summer
1992,Barcelona,Diving,Swimming and Diving,EUN,EUN,Unified Team,noregion,Women,Single,3M Springboard,Silver,summer
1992,Barcelona,Swimming,Swimming and Diving,CAN,CAN,Canada,Americas,Men,Single,100M Backstroke,Gold,summer
1992,Barcelona,Swimming,Swimming and Diving,USA,USA,USA,Americas,Men,Single,100M Backstroke,Silver,summer
1992,Barcelona,Swimming,Swimming and Diving,HUN,HUN,Hungary,Europe,Women,Single,100M Backstroke,Gold,summer
1992,Barcelona,Swimming,Swimming and Diving,HUN,HUN,Hungary,Europe,Women,Single,100M Backstroke,Silver,summer
1992,Barcelona,Swimming,Swimming and Diving,USA,USA,USA,Americas,Men,Single,100M Breaststroke,Gold,summer
1992,Barcelona,Swimming,Swimming and Diving,HUN,HUN,Hungary,Europe,Men,Single,100M Breaststroke,Silver,summer
1992,Barcelona,Swimming,Swimming and Diving,EUN,EUN,Unified Team,noregion,Women,Single,100M Breaststroke,Gold,summer
1992,Barcelona,Swimming,Swimming and Diving,USA,USA,USA,Americas,Women,Single,100M Breaststroke,Silver,summer
1992,Barcelona,Swimming,Swimming and Diving,USA,USA,USA,Americas,Men,Single,100M Butterfly,Gold,summer
1992,Barcelona,Swimming,Swimming and Diving,POL,POL,Poland,Europe,Men,Single,100M Butterfly,Silver,summer
1992,Barcelona,Swimming,Swimming and Diving,CHN,CHN,China,Asia,Women,Single,100M Butterfly,Gold,summer
1992,Barcelona,Swimming,Swimming and Diving,USA,USA,USA,Americas,Women,Single,100M Butterfly,Silver,summer
1992,Barcelona,Swimming,Swimming and Diving,EUN,EUN,Unified Team,noregion,Men,Single,100M Freestyle,Gold,summer
1992,Barcelona,Swimming,Swimming and Diving,BRA,BRA,Brazil,Americas,Men,Single,100M Freestyle,Silver,summer
1992,Barcelona,Swimming,Swimming and Diving,CHN,CHN,China,Asia,Women,Single,100M Freestyle,Gold,summer
1992,Barcelona,Swimming,Swimming and Diving,USA,USA,USA,Americas,Women,Single,100M Freestyle,Silver,summer
1992,Barcelona,Swimming,Swimming and Diving,AUS,AUS,Australia,Oceania,Men,Single,1500M Freestyle,Gold,summer
1992,Barcelona,Swimming,Swimming and Diving,AUS,AUS,Australia,Oceania,Men,Single,1500M Freestyle,Silver,summer
1992,Barcelona,Swimming,Swimming and Diving,ESP,ESP,Spain,Europe,Men,Single,200M Backstroke,Gold,summer
1992,Barcelona,Swimming,Swimming and Diving,EUN,EUN,Unified Team,noregion,Men,Single,200M Backstroke,Silver,summer
1992,Barcelona,Swimming,Swimming and Diving,HUN,HUN,Hungary,Europe,Women,Single,200M Backstroke,Gold,summer
1992,Barcelona,Swimming,Swimming and Diving,GER,DEU,Germany,Europe,Women,Single,200M Backstroke,Silver,summer
1992,Barcelona,Swimming,Swimming and Diving,USA,USA,USA,Americas,Men,Single,200M Breaststroke,Gold,summer
1992,Barcelona,Swimming,Swimming and Diving,HUN,HUN,Hungary,Europe,Men,Single,200M Breaststroke,Silver,summer
1992,Barcelona,Swimming,Swimming and Diving,JPN,JPN,Japan,Asia,Women,Single,200M Breaststroke,Gold,summer
1992,Barcelona,Swimming,Swimming and Diving,CHN,CHN,China,Asia,Women,Single,200M Breaststroke,Silver,summer
1992,Barcelona,Swimming,Swimming and Diving,USA,USA,USA,Americas,Men,Single,200M Butterfly,Gold,summer
1992,Barcelona,Swimming,Swimming and Diving,NZL,NZL,New Zealand,Oceania,Men,Single,200M Butterfly,Silver,summer
1992,Barcelona,Swimming,Swimming and Diving,USA,USA,USA,Americas,Women,Single,200M Butterfly,Gold,summer
1992,Barcelona,Swimming,Swimming and Diving,CHN,CHN,China,Asia,Women,Single,200M Butterfly,Silver,summer
1992,Barcelona,Swimming,Swimming and Diving,EUN,EUN,Unified Team,noregion,Men,Single,200M Freestyle,Gold,summer
1992,Barcelona,Swimming,Swimming and Diving,SWE,SWE,Sweden,Europe,Men,Single,200M Freestyle,Silver,summer
1992,Barcelona,Swimming,Swimming and Diving,USA,USA,USA,Americas,Women,Single,200M Freestyle,Gold,summer
1992,Barcelona,Swimming,Swimming and Diving,GER,DEU,Germany,Europe,Women,Single,200M Freestyle,Silver,summer
1992,Barcelona,Swimming,Swimming and Diving,HUN,HUN,Hungary,Europe,Men,Single,200M Individual Medley,Gold,summer
1992,Barcelona,Swimming,Swimming and Diving,USA,USA,USA,Americas,Men,Single,200M Individual Medley,Silver,summer
1992,Barcelona,Swimming,Swimming and Diving,CHN,CHN,China,Asia,Women,Single,200M Individual Medley,Gold,summer
1992,Barcelona,Swimming,Swimming and Diving,USA,USA,USA,Americas,Women,Single,200M Individual Medley,Silver,summer
1992,Barcelona,Swimming,Swimming and Diving,EUN,EUN,Unified Team,noregion,Men,Single,400M Freestyle,Gold,summer
1992,Barcelona,Swimming,Swimming and Diving,AUS,AUS,Australia,Oceania,Men,Single,400M Freestyle,Silver,summer
1992,Barcelona,Swimming,Swimming and Diving,GER,DEU,Germany,Europe,Women,Single,400M Freestyle,Gold,summer
1992,Barcelona,Swimming,Swimming and Diving,USA,USA,USA,Americas,Women,Single,400M Freestyle,Silver,summer
1992,Barcelona,Swimming,Swimming and Diving,HUN,HUN,Hungary,Europe,Men,Single,400M Individual Medley,Gold,summer
1992,Barcelona,Swimming,Swimming and Diving,USA,USA,USA,Americas,Men,Single,400M Individual Medley,Silver,summer
1992,Barcelona,Swimming,Swimming and Diving,HUN,HUN,Hungary,Europe,Women,Single,400M Individual Medley,Gold,summer
1992,Barcelona,Swimming,Swimming and Diving,CHN,CHN,China,Asia,Women,Single,400M Individual Medley,Silver,summer
1992,Barcelona,Swimming,Swimming and Diving,USA,USA,USA,Americas,Men,Team,4X100M Freestyle Relay,Gold,summer
1992,Barcelona,Swimming,Swimming and Diving,EUN,EUN,Unified Team,noregion,Men,Team,4X100M Freestyle Relay,Silver,summer
1992,Barcelona,Swimming,Swimming and Diving,USA,USA,USA,Americas,Women,Team,4X100M Freestyle Relay,Gold,summer
1992,Barcelona,Swimming,Swimming and Diving,CHN,CHN,China,Asia,Women,Team,4X100M Freestyle Relay,Silver,summer
1992,Barcelona,Swimming,Swimming and Diving,USA,USA,USA,Americas,Men,Team,4X100M Medley Relay,Gold,summer
1992,Barcelona,Swimming,Swimming and Diving,EUN,EUN,Unified Team,noregion,Men,Team,4X100M Medley Relay,Silver,summer
1992,Barcelona,Swimming,Swimming and Diving,USA,USA,USA,Americas,Women,Team,4X100M Medley Relay,Gold,summer
1992,Barcelona,Swimming,Swimming and Diving,GER,DEU,Germany,Europe,Women,Team,4X100M Medley Relay,Silver,summer
1992,Barcelona,Swimming,Swimming and Diving,EUN,EUN,Unified Team,noregion,Men,Team,4X200M Freestyle Relay,Gold,summer
1992,Barcelona,Swimming,Swimming and Diving,SWE,SWE,Sweden,Europe,Men,Team,4X200M Freestyle Relay,Silver,summer
1992,Barcelona,Swimming,Swimming and Diving,EUN,EUN,Unified Team,noregion,Men,Single,50M Freestyle,Gold,summer
1992,Barcelona,Swimming,Swimming and Diving,USA,USA,USA,Americas,Men,Single,50M Freestyle,Silver,summer
1992,Barcelona,Swimming,Swimming and Diving,CHN,CHN,China,Asia,Women,Single,50M Freestyle,Gold,summer
1992,Barcelona,Swimming,Swimming and Diving,CHN,CHN,China,Asia,Women,Single,50M Freestyle,Silver,summer
1992,Barcelona,Swimming,Swimming and Diving,USA,USA,USA,Americas,Women,Single,800M Freestyle,Gold,summer
1992,Barcelona,Swimming,Swimming and Diving,AUS,AUS,Australia,Oceania,Women,Single,800M Freestyle,Silver,summer
1992,Barcelona,Synchronized Swimming,Swimming and Diving,USA,USA,USA,Americas,Women,Double,Duet,Gold,summer
1992,Barcelona,Synchronized Swimming,Swimming and Diving,CAN,CAN,Canada,Americas,Women,Double,Duet,Silver,summer
1992,Barcelona,Synchronized Swimming,Swimming and Diving,USA,USA,USA,Americas,Women,Single,Solo,Gold,summer
1992,Barcelona,Synchronized Swimming,Swimming and Diving,CAN,CAN,Canada,Americas,Women,Single,Solo,Gold,summer
1992,Barcelona,Water Polo,Team Sports,ITA,ITA,Italy,Europe,Men,Team,Water Polo,Gold,summer
1992,Barcelona,Water Polo,Team Sports,ESP,ESP,Spain,Europe,Men,Team,Water Polo,Silver,summer
1992,Barcelona,Archery,Shooting and Swords,FRA,FRA,France,Europe,Men,Single,Individual (Fita Olympic Round - 70M),Gold,summer
1992,Barcelona,Archery,Shooting and Swords,KOR,KOR,South Korea,Asia,Men,Single,Individual (Fita Olympic Round - 70M),Silver,summer
1992,Barcelona,Archery,Shooting and Swords,KOR,KOR,South Korea,Asia,Women,Single,Individual (Fita Olympic Round - 70M),Gold,summer
1992,Barcelona,Archery,Shooting and Swords,KOR,KOR,South Korea,Asia,Women,Single,Individual (Fita Olympic Round - 70M),Silver,summer
1992,Barcelona,Archery,Shooting and Swords,ESP,ESP,Spain,Europe,Men,Team,Team (Fita Olympic Round - 70M),Gold,summer
1992,Barcelona,Archery,Shooting and Swords,FIN,FIN,Finland,Europe,Men,Team,Team (Fita Olympic Round - 70M),Silver,summer
1992,Barcelona,Archery,Shooting and Swords,KOR,KOR,South Korea,Asia,Women,Team,Team (Fita Olympic Round - 70M),Gold,summer
1992,Barcelona,Archery,Shooting and Swords,CHN,CHN,China,Asia,Women,Team,Team (Fita Olympic Round - 70M),Silver,summer
1992,Barcelona,Running,Track and Field,MAR,MAR,Morocco,Africa,Men,Single,10000M,Gold,summer
1992,Barcelona,Running,Track and Field,KEN,KEN,Kenya,Africa,Men,Single,10000M,Silver,summer
1992,Barcelona,Running,Track and Field,ETH,ETH,Ethiopia,Africa,Women,Single,10000M,Gold,summer
1992,Barcelona,Running,Track and Field,RSA,ZAF,South Africa,Africa,Women,Single,10000M,Silver,summer
1992,Barcelona,Walk Race,Track and Field,CHN,CHN,China,Asia,Women,Single,10000M Race Walk,Gold,summer
1992,Barcelona,Walk Race,Track and Field,EUN,EUN,Unified Team,noregion,Women,Single,10000M Race Walk,Silver,summer
1992,Barcelona,Running,Track and Field,GBR,GBR,UK,Europe,Men,Single,100M,Gold,summer
1992,Barcelona,Running,Track and Field,NAM,NAM,Namibia,Africa,Men,Single,100M,Silver,summer
1992,Barcelona,Running,Track and Field,USA,USA,USA,Americas,Women,Single,100M,Gold,summer
1992,Barcelona,Running,Track and Field,JAM,JAM,Jamaica,Americas,Women,Single,100M,Silver,summer
1992,Barcelona,Hurdles,Track and Field,GRE,GRC,Greece,Europe,Women,Single,100M Hurdles,Gold,summer
1992,Barcelona,Hurdles,Track and Field,USA,USA,USA,Americas,Women,Single,100M Hurdles,Silver,summer
1992,Barcelona,Hurdles,Track and Field,CAN,CAN,Canada,Americas,Men,Single,110M Hurdles,Gold,summer
1992,Barcelona,Hurdles,Track and Field,USA,USA,USA,Americas,Men,Single,110M Hurdles,Silver,summer
1992,Barcelona,Running,Track and Field,ESP,ESP,Spain,Europe,Men,Single,1500M,Gold,summer
1992,Barcelona,Running,Track and Field,MAR,MAR,Morocco,Africa,Men,Single,1500M,Silver,summer
1992,Barcelona,Running,Track and Field,ALG,DZA,Algeria,Africa,Women,Single,1500M,Gold,summer
1992,Barcelona,Running,Track and Field,EUN,EUN,Unified Team,noregion,Women,Single,1500M,Silver,summer
1992,Barcelona,Running,Track and Field,USA,USA,USA,Americas,Men,Single,200M,Gold,summer
1992,Barcelona,Running,Track and Field,NAM,NAM,Namibia,Africa,Men,Single,200M,Silver,summer
1992,Barcelona,Running,Track and Field,USA,USA,USA,Americas,Women,Single,200M,Gold,summer
1992,Barcelona,Running,Track and Field,JAM,JAM,Jamaica,Americas,Women,Single,200M,Silver,summer
1992,Barcelona,Walk Race,Track and Field,ESP,ESP,Spain,Europe,Men,Single,20KM Race Walk,Gold,summer
1992,Barcelona,Walk Race,Track and Field,CAN,CAN,Canada,Americas,Men,Single,20KM Race Walk,Silver,summer
1992,Barcelona,Running,Track and Field,EUN,EUN,Unified Team,noregion,Women,Single,3000M,Gold,summer
1992,Barcelona,Running,Track and Field,EUN,EUN,Unified Team,noregion,Women,Single,3000M,Silver,summer
1992,Barcelona,Steeplechase,Track and Field,KEN,KEN,Kenya,Africa,Men,Single,3000M Steeplechase,Gold,summer
1992,Barcelona,Steeplechase,Track and Field,KEN,KEN,Kenya,Africa,Men,Single,3000M Steeplechase,Silver,summer
1992,Barcelona,Running,Track and Field,USA,USA,USA,Americas,Men,Single,400M,Gold,summer
1992,Barcelona,Running,Track and Field,USA,USA,USA,Americas,Men,Single,400M,Silver,summer
1992,Barcelona,Running,Track and Field,FRA,FRA,France,Europe,Women,Single,400M,Gold,summer
1992,Barcelona,Running,Track and Field,EUN,EUN,Unified Team,noregion,Women,Single,400M,Silver,summer
1992,Barcelona,Hurdles,Track and Field,USA,USA,USA,Americas,Men,Single,400M Hurdles,Gold,summer
1992,Barcelona,Hurdles,Track and Field,JAM,JAM,Jamaica,Americas,Men,Single,400M Hurdles,Silver,summer
1992,Barcelona,Hurdles,Track and Field,GBR,GBR,UK,Europe,Women,Single,400M Hurdles,Gold,summer
1992,Barcelona,Hurdles,Track and Field,USA,USA,USA,Americas,Women,Single,400M Hurdles,Silver,summer
1992,Barcelona,Relay,Track and Field,USA,USA,USA,Americas,Men,Team,4X100M Relay,Gold,summer
1992,Barcelona,Relay,Track and Field,NGR,NGA,Nigeria,Africa,Men,Team,4X100M Relay,Silver,summer
1992,Barcelona,Relay,Track and Field,USA,USA,USA,Americas,Women,Team,4X100M Relay,Gold,summer
1992,Barcelona,Relay,Track and Field,EUN,EUN,Unified Team,noregion,Women,Team,4X100M Relay,Silver,summer
1992,Barcelona,Relay,Track and Field,USA,USA,USA,Americas,Men,Team,4X400M Relay,Gold,summer
1992,Barcelona,Relay,Track and Field,CUB,CUB,Cuba,Americas,Men,Team,4X400M Relay,Silver,summer
1992,Barcelona,Relay,Track and Field,EUN,EUN,Unified Team,noregion,Women,Team,4X400M Relay,Gold,summer
1992,Barcelona,Relay,Track and Field,USA,USA,USA,Americas,Women,Team,4X400M Relay,Silver,summer
1992,Barcelona,Running,Track and Field,GER,DEU,Germany,Europe,Men,Single,5000M,Gold,summer
1992,Barcelona,Running,Track and Field,KEN,KEN,Kenya,Africa,Men,Single,5000M,Silver,summer
1992,Barcelona,Walk Race,Track and Field,EUN,EUN,Unified Team,noregion,Men,Single,50KM Race Walk,Gold,summer
